Area_SqFt,Rooms,Build_Year,Location,Street_Type,Furnishing,Property_Type,Has_Pool,Price,Property_Age,Price_per_SqFt
1941.509585,5.0,2011,Delhi,Gated Society,Semi-Furnished,Duplex,0,683380.0,13,351.98384045062545
2766.860101,4.0,1991,Lucknow,Gated Society,Furnished,Apartment,1,709113.0,33,256.2879849775245
2159.046226,7.0,1988,Kanpur,Highway Facing,Unfurnished,Apartment,1,548660.0,36,254.1214696530541
2853.248482,2.0,2004,Noida,Highway Facing,Furnished,Apartment,1,677213.0,20,237.34806283864344
2404.090796,2.0,1989,Gurugram,Highway Facing,Furnished,Independent House,0,619572.0,35,257.7157239780057
3117.226313,6.0,1995,Delhi,Main Road,Semi-Furnished,Independent House,0,866679.0,29,278.0288990842995
3107.81513,7.0,1994,Delhi,Highway Facing,Furnished,Independent House,0,860681.0,30,276.94086166573237
2081.558223,6.0,1985,Gurugram,Corner Plot,Unfurnished,Independent House,0,609554.0,39,292.8354312960287
1777.174964,5.0,2012,Gurugram,Residential Lane,Furnished,Independent House,0,596702.0,12,335.75872499180673
2576.447763,4.0,2006,Kanpur,Gated Society,Furnished,Villa,0,746579.0,18,289.77067213297113
2089.88931,4.0,2010,Prayagraj,Gated Society,Semi-Furnished,Independent House,0,597366.0,14,285.8361910086042
1129.967027,2.0,1996,Lucknow,Highway Facing,Semi-Furnished,Independent House,0,303144.0,28,268.27685477232956
2118.258418,5.0,2010,Prayagraj,Residential Lane,Semi-Furnished,Apartment,1,517768.0,14,244.4309889672772
2198.697096,5.0,1994,Prayagraj,Residential Lane,Unfurnished,Duplex,1,598581.0,30,272.2435032497082
2196.000073,3.0,1987,Indore,Residential Lane,Semi-Furnished,Apartment,1,475803.0,37,216.6680255843507
2655.066389,6.0,1997,Indore,Main Road,Semi-Furnished,Independent House,0,707987.0,27,266.6551024611686
2201.545784,6.0,2023,Lucknow,Residential Lane,Semi-Furnished,Apartment,1,544323.0,1,247.24582334645646
2206.565229,2.0,2010,Lucknow,Corner Plot,Semi-Furnished,Independent House,0,541646.0,14,245.47019634015996
2887.195502,7.0,2017,Prayagraj,Gated Society,Semi-Furnished,Independent House,0,753011.0,7,260.8105337786717
2283.274065,3.0,2018,Prayagraj,Highway Facing,Unfurnished,Villa,0,604921.0,6,264.93578203017864
3263.347861,6.0,2009,Indore,Gated Society,Semi-Furnished,Independent House,0,837624.0,15,256.6762832765624
3029.435005,3.0,1995,Indore,Residential Lane,Furnished,Independent House,1,752510.0,29,248.39945361362854
2302.844615,5.0,1986,Indore,Gated Society,Semi-Furnished,Independent House,1,644115.0,38,279.7040650526045
1319.594564,3.0,1996,Lucknow,Corner Plot,Furnished,Apartment,0,326582.0,28,247.48662120132832
2326.883525,6.0,2001,Gurugram,Residential Lane,Furnished,Apartment,1,663138.0,23,284.98976973933406
7808.573894,7.0,2005,Jaipur,Main Road,Furnished,Independent House,0,1353997.69,19,173.39884444717785
2347.417593,5.0,2015,Kanpur,Corner Plot,Semi-Furnished,Independent House,0,606249.0,9,258.26210121617675
1778.102652,7.0,2024,Jaipur,Residential Lane,Unfurnished,Apartment,0,488949.0,0,274.9835615227461
2073.275649,6.0,2019,Gurugram,Residential Lane,Unfurnished,Apartment,1,586039.0,5,282.6633305043945
2437.793993,5.0,2004,Noida,Corner Plot,Semi-Furnished,Apartment,0,611494.0,20,250.83907900170138
3073.953167,7.0,2023,Kanpur,Corner Plot,Semi-Furnished,Villa,0,863975.0,1,281.06316298995193
1963.700762,4.0,1998,Delhi,Main Road,Semi-Furnished,Independent House,0,584246.0,26,297.52292778302643
2754.321294,4.0,2023,Kanpur,Residential Lane,Semi-Furnished,Apartment,1,621367.0,1,225.59713761556534
2870.264463,6.0,1996,Kanpur,Residential Lane,Unfurnished,Apartment,0,616245.0,28,214.69972817623253
3666.797872,7.0,1997,Kanpur,Gated Society,Unfurnished,Apartment,0,823572.0,27,224.60250844173063
2326.530586,3.0,2016,Prayagraj,Main Road,Semi-Furnished,Apartment,1,572398.0,8,246.03072207364482
2097.131504,7.0,1992,Gurugram,Corner Plot,Furnished,Independent House,1,742468.0,32,354.03979129770397
2549.255531,7.0,1995,Jaipur,Highway Facing,Semi-Furnished,Independent House,0,668968.0,29,262.41700444112917
2959.108909,5.0,1989,Noida,Highway Facing,Furnished,Villa,0,853016.0,35,288.26786246548386
1054.870849,7.0,1990,Jaipur,Corner Plot,Furnished,Apartment,0,393976.0,34,373.4826878318637
2046.355699,2.0,1992,Jaipur,Gated Society,Unfurnished,Apartment,0,453081.0,32,221.40872196432358
2228.799593,5.0,1998,Indore,Corner Plot,Semi-Furnished,Duplex,0,604770.0,26,271.34337331153665
10267.12433,7.0,1990,Indore,Main Road,Semi-Furnished,Villa,1,2071401.84,34,201.7509259089687
3326.789542,2.0,2015,Delhi,Main Road,Furnished,Independent House,0,836563.0,9,251.46255554749487
1563.682232,7.0,1996,Jaipur,Residential Lane,Furnished,Apartment,0,472668.0,28,302.27880724553756
2402.338002,6.0,1992,Noida,Corner Plot,Semi-Furnished,Apartment,0,611361.0,32,254.4858381672472
2621.513662,7.0,1989,Lucknow,Residential Lane,Semi-Furnished,Apartment,0,610022.0,35,232.69838675362968
1150.019007,5.0,2018,Prayagraj,Residential Lane,Furnished,Villa,0,496056.0,6,431.3459142680065
2482.46533,4.0,2009,Delhi,Gated Society,Semi-Furnished,Apartment,0,665865.0,15,268.2273109530194
2999.102504,5.0,2013,Kanpur,Gated Society,Semi-Furnished,Independent House,0,723703.0,11,241.3065238799854
2863.200131,5.0,1993,Indore,Residential Lane,Semi-Furnished,Apartment,0,608714.0,31,212.59917999074722
1686.215186,5.0,2016,Delhi,Highway Facing,Furnished,Apartment,0,587575.0,8,348.45789842151265
2030.071992,5.0,2005,Indore,Gated Society,Semi-Furnished,Apartment,0,499530.0,19,246.06516516090136
2657.4808,7.0,2001,Delhi,Corner Plot,Furnished,Apartment,0,763812.0,23,287.4195742072718
3321.080942,2.0,1997,Kanpur,Highway Facing,Semi-Furnished,Independent House,1,734995.0,27,221.31198029680542
2760.347702,4.0,2012,Lucknow,Highway Facing,Semi-Furnished,Apartment,0,609974.0,12,220.97723397601163
1661.384873,6.0,1991,Noida,Residential Lane,Semi-Furnished,Villa,0,592390.0,33,356.56397841778113
3164.257141,7.0,2001,Lucknow,Residential Lane,Unfurnished,Apartment,0,700394.0,23,221.3454750326184
1189.60125,5.0,1993,Noida,Gated Society,Semi-Furnished,Duplex,1,488419.0,31,410.573711149009
2935.009992,4.0,1998,Jaipur,Main Road,Semi-Furnished,Duplex,0,733763.0,26,250.0035781820262
2201.545784,4.0,2023,Indore,Corner Plot,Semi-Furnished,Apartment,0,463656.0,1,210.60475024851903
1895.830351,5.0,1993,Delhi,Highway Facing,Semi-Furnished,Apartment,0,555886.0,31,293.2150546628737
2739.347883,5.0,1996,Jaipur,Main Road,Furnished,Apartment,0,639892.0,28,233.5928211130386
1080.92508,2.0,1989,Kanpur,Gated Society,Unfurnished,Apartment,0,248640.0,35,230.02519286535568
1989.285355,6.0,1994,Jaipur,Gated Society,Unfurnished,Apartment,0,515876.0,30,259.327299979042
2852.553571,5.0,2015,Noida,Residential Lane,Unfurnished,Villa,0,760414.0,9,266.5730830546425
2040.503769,5.0,2013,Jaipur,Highway Facing,Semi-Furnished,Independent House,0,549826.0,11,269.4560080471971
1079.901695,4.0,1992,Jaipur,Residential Lane,Semi-Furnished,Apartment,0,318597.0,32,295.0240762424213
2373.933572,4.0,2010,Lucknow,Main Road,Furnished,Independent House,0,658515.0,14,277.39402979385477
1240.980069,7.0,2012,Noida,Residential Lane,Unfurnished,Apartment,0,418999.0,12,337.6355595603043
2230.303071,3.0,1989,Prayagraj,Highway Facing,Semi-Furnished,Independent House,1,562880.0,35,252.37825626434787
1869.174017,3.0,2004,Prayagraj,Corner Plot,Furnished,Duplex,0,530841.0,20,283.99763487617537
2201.545784,6.0,2018,Noida,Highway Facing,Furnished,Apartment,0,820908.0,6,372.8780050662803
1211.765438,4.0,1992,Prayagraj,Corner Plot,Semi-Furnished,Duplex,0,403417.0,32,332.9167406076819
1730.397302,3.0,1999,Indore,Gated Society,Furnished,Apartment,0,452494.0,25,261.49717147443863
1685.812319,2.0,2018,Indore,Highway Facing,Furnished,Apartment,0,425631.0,6,252.47828314155296
3588.594626,3.0,2012,Kanpur,Highway Facing,Unfurnished,Independent House,0,746609.0,12,208.05052612816345
2210.701852,3.0,2015,Lucknow,Highway Facing,Semi-Furnished,Apartment,0,496171.0,9,224.44048687574897
2440.295906,4.0,1996,Noida,Main Road,Unfurnished,Apartment,1,619353.0,28,253.8024173532339
2889.452592,7.0,2008,Kanpur,Gated Society,Semi-Furnished,Independent House,0,803015.0,16,277.91250225849006
1349.530831,5.0,2003,Gurugram,Corner Plot,Furnished,Apartment,0,452776.0,21,335.5062289792177
2329.072022,4.0,2008,Kanpur,Corner Plot,Semi-Furnished,Independent House,0,605846.0,16,260.1233428066142
1602.006624,6.0,2006,Kanpur,Corner Plot,Semi-Furnished,Duplex,0,532257.0,18,332.2439445793452
700.0,6.0,1998,Indore,Corner Plot,Semi-Furnished,Apartment,0,264649.0,26,378.07
2765.735671,4.0,2010,Gurugram,Highway Facing,Unfurnished,Apartment,1,680443.0,14,246.0260418718807
2450.937219,4.0,1994,Indore,Main Road,Furnished,Apartment,0,529965.0,30,216.22952880703716
1801.115978,7.0,2010,Jaipur,Gated Society,Unfurnished,Duplex,0,586093.0,14,325.40547480502113
1465.758301,5.0,1990,Lucknow,Gated Society,Semi-Furnished,Apartment,0,435487.0,34,297.1069648405832
2461.048417,7.0,1988,Noida,Corner Plot,Unfurnished,Duplex,0,699925.0,36,284.40114999980517
3558.174078,7.0,1989,Kanpur,Highway Facing,Unfurnished,Apartment,0,736329.0,35,206.94012823956052
2179.880978,4.0,2011,Prayagraj,Residential Lane,Semi-Furnished,Duplex,0,533498.0,13,244.73721518936983
2201.545784,6.0,2022,Delhi,Main Road,Unfurnished,Independent House,0,533436.0,2,242.3006615973243
3022.318426,4.0,2011,Gurugram,Residential Lane,Unfurnished,Independent House,1,780760.0,13,258.3314826404066
